result_id,status,repair_field,old_value,new_value,score,D_score,E_score,execution_estimate,athlete_name,event_name,event_year,apparatus,vt_attempt,format,round,discipline,category,represented_country,reason
135221,would_apply,D_score,2.1,,1.85,2.1,,-0.25,V Sai Durga,Indian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
147555,would_apply,D_score,2.3,,12.375,2.3,,10.075,Beatriz Cardoso,International GymSport,2019,FX,,APPARATUS,FINAL,WAG,SENIOR,POR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
114635,would_apply,D_score,4.3,,2.55,4.3,,-1.75,Kirill Gashkov,International Junior Team Cup,2019,HB,,APPARATUS,FINAL,MAG,JUNIOR,RUS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
91437,would_apply,D_score,1.8,,0.8,1.8,,-1.0,Alejandro Hernandez,Junior World Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,MEX,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
119990,would_apply,D_score,1.2,,0.433,1.2,,-0.767,Mateo Zugec,Junior World Championships,2019,PB,,INDIVIDUAL,FINAL,MAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
119992,would_apply,D_score,0.6,,0.0,0.6,,-0.6,Mateo Zugec,Junior World Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
104897,would_apply,D_score,2.0,,1.8,2.0,,-0.2,Gijs Franken,Lingvallen Cup,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,NED,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
115238,would_apply,D_score,1.6,,13.4,1.6,,11.8,Kristijonas Padegimas,Lithuanian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,LTU,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
181943,would_apply,D_score,1.3,,1.2,1.3,,-0.1,Nora Risåsen,Norwegian Junior Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
97282,would_apply,D_score,2.2,,0.05,2.2,,-2.15,Christian Stenbakken,Norweigan Junior Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
157154,would_apply,D_score,1.1,,0.0,1.1,,-1.1,Fabiola Diaz,Osijek Challenge Cup,2019,UB,,INDIVIDUAL,QUALIFICATION,WAG,SENIOR,PER,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
118895,would_apply,D_score,2.1,,1.7,2.1,,-0.4,Maksymilian Ciechanski,Polish Championships,2019,PH,,APPARATUS,FINAL,MAG,JUNIOR,POL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
153816,would_apply,D_score,1.1,,0.65,1.1,,-0.45,Elena Mangjolli,Salamunov Memorial,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,KOS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
172033,would_apply,D_score,0.9,,0.75,0.9,,-0.15,Lorena Böhmberger,Salamunov Memorial,2019,UB,,APPARATUS,FINAL,WAG,SENIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
118802,would_apply,D_score,1.6,,12.4,1.6,,10.8,Maksim Kazandzhiev,Salamunov Memorial,2019,VT,2,INDIVIDUAL,FINAL,MAG,JUNIOR,BUL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
101096,would_apply,D_score,1.3,,1.0,1.3,,-0.3,Dylan Singh Patter,Scottish Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
115351,would_apply,D_score,0.9,,0.45,0.9,,-0.45,Khumi Sangkheong,Singapore Open,2019,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
183376,would_apply,D_score,0.9,,11.3,0.9,,10.4,Pavlina Marusic,Slovenian Cup,2019,VT,2,INDIVIDUAL,FINAL,WAG,JUNIOR,SLO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
122672,would_apply,D_score,0.2,,14.5,0.2,,14.3,Nazar Chepurnyi,Stella Zakharova Cup,2019,VT,1,INDIVIDUAL,FINAL,MAG,JUNIOR,UKR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
131514,would_apply,D_score,2.2,,1.45,2.2,,-0.75,Sofus Mollgaard,Stella Zakharova Cup,2019,SR,,INDIVIDUAL,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
131515,would_apply,D_score,2.2,,12.3,2.2,,10.1,Sofus Mollgaard,Stella Zakharova Cup,2019,VT,1,INDIVIDUAL,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
100219,would_apply,D_score,2.8,,12.85,2.8,,10.05,Didrik Fröberg,Swedish Championships,2019,VT,2,INDIVIDUAL,FINAL,MAG,SENIOR,SWE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
109849,would_apply,D_score,2.4,,0.866,2.4,,-1.534,Janis Aegerter,Swiss Team Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,SUI,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
156394,would_apply,D_score,1.0,,0.4,1.0,,-0.6,Emma Schuler,Swiss Turnfest,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,SUI,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
170499,would_apply,D_score,0.5,,0.3,0.5,,-0.2,Liel Maliah,Tiger Cup,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,ISR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
105450,would_apply,D_score,2.3,,12.55,2.3,,10.25,Hallel Metidji,Top 12 Series 6,2019,VT,1,INDIVIDUAL,FINAL,MAG,SENIOR,ALG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
110029,would_apply,D_score,1.8,,0.833,1.8,,-0.967,Jayden Thomas,Welsh Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
126422,would_apply,D_score,2.0,,0.166,2.0,,-1.834,Prosper Okosun,World Championships,2019,PH,,INDIVIDUAL,QUALIFICATION,MAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
194691,would_apply,D_score,1.2,,1.191,1.2,,-0.009,Yamilet Peña,World Championships,2019,BB,,INDIVIDUAL,QUALIFICATION,WAG,SENIOR,DOM,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
222348,would_apply,D_score,0.4,,10.5,0.4,,10.1,Li Shijia,Chinese Individual Championships,2020,UB,,INDIVIDUAL,QUALIFICATION,WAG,JUNIOR,CHN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
222362,would_apply,D_score,0.2,,10.35,0.2,,10.15,Li Shijia,Chinese Individual Championships,2020,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,CHN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
225986,would_apply,D_score,1.5,,1.25,1.5,,-0.25,Polina Novikova,Create Team Cup,2020,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,RUS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
213244,would_apply,D_score,0.3,,0.166,0.3,,-0.134,Ana Magdalena Fabijanic,Croatian Championships,2020,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
216703,would_apply,D_score,0.4,,0.166,0.4,,-0.234,Doroteja Segavic,Croatian Championships,2020,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
220276,would_apply,D_score,0.3,,0.266,0.3,,-0.034,Josipa Zoric,Croatian Championships,2020,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
220777,would_apply,D_score,0.4,,0.266,0.4,,-0.134,Karla Sibenik,Croatian Championships,2020,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
205276,would_apply,D_score,1.4,,0.966,1.4,,-0.434,Marko Jovicic,Croatian Championships,2020,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
207456,would_apply,D_score,1.6,,12.0,1.6,,10.4,Pyry Okkonen,Finnish Championships,2020,VT,2,INDIVIDUAL,FINAL,MAG,JUNIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
223098,would_apply,D_score,2.4,,13.1,2.4,,10.7,Maisa Kuusikko,Finnish Euros Trials,2020,VT,2,INDIVIDUAL,FINAL,WAG,JUNIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
199378,would_apply,D_score,1.1,,14.0,1.1,,12.9,David Vecsernyes,Hungarian Championships,2020,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,HUN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
197355,would_apply,D_score,2.2,,1.3,2.2,,-0.9,Alvaro Giraldez,Mallorca Cup,2020,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,ESP,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
207026,would_apply,D_score,2.4,,1.7,2.4,,-0.7,Pablo Ruiz,Mallorca Cup,2020,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,ESP,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
213990,would_apply,D_score,1.2,,1.15,1.2,,-0.05,Annika Eskelund,Norwegian Junior Championships,2020,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
200580,would_apply,D_score,2.6,,2.45,2.6,,-0.15,Filip Noraas,Norwegian Junior Championships,2020,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
257022,would_apply,D_score,2.8,,12.85,2.8,,10.05,Pyry Lappalainen,2nd Finnish Show Competition,2021,VT,2,INDIVIDUAL,FINAL,MAG,SENIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
267951,would_apply,D_score,0.2,,0.0,0.2,,-0.2,Ajara Petsadjui,African Championships,2021,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
290062,would_apply,D_score,1.3,,0.0,1.3,,-1.3,Lisa Mebar,African Championships,2021,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
290064,would_apply,D_score,0.1,,0.0,0.1,,-0.1,Lisa Mebar,African Championships,2021,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
242888,would_apply,D_score,1.8,,0.25,1.8,,-1.55,Ismael Sidibe,Austrian Championships,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
251412,would_apply,D_score,2.8,,13.2,2.8,,10.4,Martin Wolf,Austrian Championships,2021,VT,2,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
262826,would_apply,D_score,1.8,,1.6,1.8,,-0.2,Tobias Wellinger,Austrian Championships,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
248758,would_apply,D_score,2.1,,1.0,2.1,,-1.1,Liam Benoit,Canadian Technical Trial,2021,PH,,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
251739,would_apply,D_score,0.52,,10.85,0.52,,10.33,Mathieu Lapres,Canadian Technical Trial,2021,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
231806,would_apply,D_score,2.2,,1.85,2.2,,-0.35,Alex Shilvock,Elite Canada,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
268958,would_apply,D_score,0.9,,0.0,0.9,,-0.9,Alina Schindler,German Junior Championships,2021,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,GER,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
303154,would_apply,D_score,1.0,,0.65,1.0,,-0.35,Talena Kanther,German Junior Championships,2021,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,GER,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
272368,would_apply,D_score,0.45,,11.55,0.45,,11.1,Asimina Sevastopoulou,Greek Championships,2021,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,GRE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
238587,would_apply,D_score,1.3,,0.266,1.3,,-1.034,Elio Rebora,Icelandic Team Championships,2021,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,ISL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
252145,would_apply,D_score,1.6,,0.3,1.6,,-1.3,Mauricio Gallardo,Junior Pan American Championships,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,ESA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
247164,would_apply,D_score,1.2,,0.9,1.2,,-0.3,Kim Taewoo,Korean National Sports Festival,2021,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,KOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
254779,would_apply,D_score,1.9,,1.2,1.9,,-0.7,Nils Bengtsson,Mälar Cup,2021,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,SWE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
290566,would_apply,D_score,0.5,,0.3,0.5,,-0.2,Lotta Myhrene,Norwegian FIG Meet,2021,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
296538,would_apply,D_score,0.5,,0.3,0.5,,-0.2,Natalie Helle-Jonsson,Norwegian FIG Meet,2021,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
261998,would_apply,D_score,1.7,,1.1,1.7,,-0.6,Tarald McFadzean,Norwegian Junior Championships,2021,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
264833,would_apply,D_score,0.0,,12.65,0.0,,12.65,Wilfry Contreras,Pan American Championships,2021,VT,2,APPARATUS,FINAL,MAG,SENIOR,DOM,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
235738,would_apply,D_score,4.8,,4.433,4.8,,-0.367,Christian Salazar,South American Championships,2021,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,BOL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
259675,would_apply,D_score,2.1,,0.0,2.1,,-2.1,Sergio Bustillos,South American Junior Championships,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BOL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
281814,would_apply,D_score,1.2,,0.45,1.2,,-0.75,Gil Deokyeon,South Korean Championships,2021,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,KOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
288072,would_apply,D_score,0.4,,0.15,0.4,,-0.25,Kwon Soyeon,South Korean Championships,2021,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,KOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
254772,would_apply,D_score,0.7,,0.0,0.7,,-0.7,Nils Bengtsson,Swedish Cup,2021,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,SWE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
242871,would_apply,D_score,2.3,,1.55,2.3,,-0.75,Isak Riveland,Unisport Norges Cup,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
232600,would_apply,D_score,1.7,,1.45,1.7,,-0.25,Andreas Steiro,Unnis & Haralds Trophy,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
242878,would_apply,D_score,1.7,,0.0,1.7,,-1.7,Isak Riveland,Unnis & Haralds Trophy,2021,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
241448,would_apply,D_score,1.6,,1.15,1.6,,-0.45,Hashiev Magomed-Girie,Wase Gymcup,2021,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,BEL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
289461,would_apply,D_score,2.0,,12.3,2.0,,10.3,Liah Dhondt,Wase Gymcup,2021,VT,1,INDIVIDUAL,FINAL,WAG,JUNIOR,BEL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
290058,would_apply,D_score,2.4,,12.433,2.4,,10.033,Lisa Maas,Wase Gymcup,2021,VT,1,INDIVIDUAL,FINAL,WAG,JUNIOR,NED,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
261817,would_apply,D_score,3.8,,2.25,3.8,,-1.55,Takumi Onoshima,Wase Gymcup,2021,PH,,APPARATUS,FINAL,MAG,SENIOR,BEL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
285601,would_apply,D_score,2.8,,0.566,2.8,,-2.234,Juliana Ochoa,World Championships,2021,UB,,INDIVIDUAL,QUALIFICATION,WAG,SENIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
357673,would_apply,D_score,0.3,,0.0,0.3,,-0.3,Ajara Petsadjui,African Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
367755,would_apply,D_score,0.1,,0.0,0.1,,-0.1,Cynthia Letono,African Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
336468,would_apply,D_score,1.4,,0.0,1.4,,-1.4,Mamadou Souleye Ciss,African Championships,2022,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,SEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
391648,would_apply,D_score,1.9,,1.4,1.9,,-0.5,Moira Teneku,African Championships,2022,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
391650,would_apply,D_score,0.2,,0.0,0.2,,-0.2,Moira Teneku,African Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
347804,would_apply,D_score,1.3,,0.466,1.3,,-0.834,Samuel Paulson,African Championships,2022,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
310926,would_apply,D_score,4.6,,14.766,4.6,,10.166,Andrey Medvedev,Baku World Cup,2022,VT,2,INDIVIDUAL,QUALIFICATION,MAG,SENIOR,ISR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
378680,would_apply,D_score,0.3,,0.1,0.3,,-0.2,Jora Gervalla,Balkan Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,KOS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
399484,would_apply,D_score,2.5,,1.6,2.5,,-0.9,Sofia Maadani,COMEGYM Championships,2022,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,MAR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
318901,would_apply,D_score,2.3,,2.133,2.3,,-0.167,Dmitriy Patanin,Cairo World Cup,2022,SR,,INDIVIDUAL,QUALIFICATION,MAG,SENIOR,KAZ,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
327299,would_apply,D_score,2.3,,2.25,2.3,,-0.05,Jameel Ali,Canadian Championships,2022,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
349085,would_apply,D_score,2.2,,2.1,2.2,,-0.1,Ahmed Shishir,Commonwealth Games,2022,PH,,INDIVIDUAL,QUALIFICATION,MAG,SENIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
360000,would_apply,D_score,0.4,,0.1,0.4,,-0.3,Ana Magdalena Fabijanic,Croatian Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
308776,would_apply,D_score,5.9,,4.233,5.9,,-1.667,Ahmet Önder,European Championships,2022,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,TUR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
319081,would_apply,D_score,4.8,,15.866,4.8,,11.066,Dominick Cunningham,European Championships,2022,VT,2,INDIVIDUAL,FINAL,MAG,SENIOR,IRL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
342052,would_apply,D_score,2.8,,13.134,2.8,,10.334,Niila Sinivuori,Finnish Men's Euros Trials 1,2022,VT,2,INDIVIDUAL,FINAL,MAG,SENIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
342057,would_apply,D_score,2.8,,13.301,2.8,,10.501,Niila Sinivuori,Finnish Men's Euros Trials 3,2022,VT,2,INDIVIDUAL,FINAL,MAG,SENIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
312247,would_apply,D_score,0.9,,0.5,0.9,,-0.4,Artur Sahakyan,German Championships,2022,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,GER,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
385505,would_apply,D_score,4.9,,3.05,4.9,,-1.85,Lucie Henna,Gymnasiade,2022,FX,,INDIVIDUAL,FINAL,WAG,SENIOR,FRA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
323820,would_apply,D_score,2.4,,12.833,2.4,,10.433,Gudjon Hildarson,Icelandic Championships,2022,VT,1,INDIVIDUAL,FINAL,MAG,SENIOR,ISL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
336519,would_apply,D_score,1.2,,0.8,1.2,,-0.4,Mano Lander,International GymSport,2022,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
343302,would_apply,D_score,1.7,,1.5,1.7,,-0.2,Oliver Leicht,International GymSport,2022,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
381613,would_apply,D_score,1.7,,0.95,1.7,,-0.75,Kya Reid,Irish Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,IRL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
349091,would_apply,D_score,1.7,,0.85,1.7,,-0.85,Ahmed Shishir,Islamic Solidarity Games,2022,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
366452,would_apply,D_score,0.43,,12.05,0.43,,11.62,Chiara Barcaccia,Italian Gold Championships,2022,FX,,INDIVIDUAL,FINAL,WAG,SENIOR,ITA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
391796,would_apply,D_score,0.0,,12.7,0.0,,12.7,Morgane Osyssek,Mediterranean Games,2022,VT,2,INDIVIDUAL,QUALIFICATION,WAG,SENIOR,FRA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
402172,would_apply,D_score,0.7,,0.05,0.7,,-0.65,Tuva Nilsen,Norwegian Championships,2022,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
403132,would_apply,D_score,1.5,,0.933,1.5,,-0.567,Victoria da Silva,South American Junior Games,2022,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,VEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
383319,would_apply,D_score,1.6,,0.6,1.6,,-1.0,Lexie Rozé,Wase Gymcup,2022,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,BEL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
335416,would_apply,D_score,1.2,,0.4,1.2,,-0.8,Lucas Ros,Wase Gymcup,2022,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,BEL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
478615,would_apply,D_score,0.8,,0.433,0.8,,-0.367,Danna Villamizar,2nd Colombian Championships,2023,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
